"id","uuid","date_start","date_end","event_type","event_active","event_recurs","recurrence_rule","event_name","slug","location","lat","lng","location_accuracy","is_in_barcelona","url","event_notes"
"27","2506e303-04d7-4ec8-8382-3e129cdec2a6",2022-06-12,2022-06-12,"Music / Film Festival",true,false,"","Brunch - On The Beach","brunch-on-the-beach-2022","Parc del Forum",41.4114594,2.2246577,1,true,"https://onthebeach.brunch-in.com/en/",""
"28","3f99f73c-a8ff-47ee-8d9d-e8f9a3b31b65",2022-06-13,2022-06-26,"LGBT Festival",true,true,"","Pride BCN 2022","pride-bcn-2022-2022","Barcelona - Various",41.3873974,2.168568,2,true,"https://www.pridebarcelona.org/",""
"29","8d3c929a-0999-4fb8-bab2-3b482f693757",2022-06-14,2022-06-19,"Festa Major",true,true,"","Festa Major de Can Baró","festa-major-de-can-bar-2022","Can Baró - Various",41.4167029,2.1628427,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"30","c6517f17-41e5-4156-8a6f-988749330d31",2022-06-15,2022-06-19,"Local / Neighbourhood Festival",true,true,"","La Patum de Berga","la-patum-de-berga-2022","Berga",42.1012595,1.8439221,3,false,"https://www.lapatum.cat/",""
"31","38237f6c-ea7c-407d-81e2-9498b3a7bf44",2022-06-16,2022-06-18,"Festa Major",true,true,"","Festa Major de Baró de Viver","festa-major-de-bar-de-viver-2022","Baró de Viver - Various",41.4468712,2.1982255,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"32","e0cee0ce-b189-4f12-880f-025f5541d195",2022-06-16,2022-06-18,"Music / Film Festival",true,true,"","Sonar Festival","sonar-festival-2022","Barcelona - Various",41.3873974,2.168568,3,true,"https://sonar.es/",""
"33","103a6959-7023-4aed-9b71-15231f4d00dc",2022-06-16,2022-06-19,"Culture / Arts Festival",true,false,"","Salón Erótico de Barcelona","sal-n-er-tico-de-barcelona-2022","Pavelló de la Vall d'Hebron",41.4275813,2.1470255,1,true,"https://www.barcelonayellow.com/bcn-events-calendar/details/999-salon-erotico-erotic-fair-barcelona",""
"34","4ea500ef-6d72-41f2-857b-7e10b70f16c5",2022-06-16,2022-06-23,"Festa Major",true,false,"","Festa Major de Can Peguera","festa-major-de-can-peguera-2022","Can Peguera - Various",41.4352711,2.1656717,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"35","b19c8dbe-c77b-4b11-8415-b3e4c5b02838",2022-06-17,2022-06-19,"Festa Major",true,true,"","Festa Major de la Pau","festa-major-de-la-pau-2022","La Pau - Various",41.4234292,2.2060735,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"36","c12f0a54-9495-4fe2-b87e-ff08129b37a8",2022-06-17,2022-06-19,"Festa Major",true,true,"","Festa Major de Sant Gervasi - la Bonanova","festa-major-de-sant-gervasi-la-bonanova-2022","Plaça Bonanova",41.4065683,2.1335137,1,true,"https://www.fmsantgervasi.com/",""
"37","fa7881ea-b672-4270-9bef-8df84ea8b5f4",2022-06-17,2022-06-26,"Festa Major",true,true,"","Festa Major del Besòs i el Maresme","festa-major-del-bes-s-i-el-maresme-2022","Besòs i el Maresme - Various",41.4167049,2.2141565,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"38","ff24ade8-e31c-4bbb-b18b-c20f9ad41757",2022-06-19,2022-06-19,"Sporting Event / Festival",true,true,"","Festa de la Bicicleta","festa-de-la-bicicleta-2022","Starts at Carrer d'Aragó with Roger de Flor",41.3984137,2.1731962,1,true,"https://ajuntament.barcelona.cat/bicicleta/es",""
"39","74a7e73b-4020-4a6d-8783-64bfcd7aca19",2022-06-22,2022-06-26,"Festa Major",true,true,"","Festa Major de la Marina","festa-major-de-la-marina-2022","Marina - Various",41.3930741,2.1924475,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"40","ece594f8-d2aa-4d57-a1ae-268ce200c167",2022-06-23,2022-06-24,"Local / Neighbourhood Festival",true,true,"","Sant Joan Festival","sant-joan-festival-2022","Barcelona",41.3873974,2.168568,3,true,"https://www.barcelona.cat/culturapopular/en/festivals-and-traditions/nit-de-sant-joan","Night of the 23rd only"
"41","dfead6e4-871c-46f3-b011-b38c4914bf9f",2022-06-26,2022-06-26,"Open Day / Weekend",true,true,"","Discover the Sea Floor","discover-the-sea-floor-2022","Museu Marítim Avinguda de les Drassanes, 08001 Barcelona",41.3758504,2.1761781,1,true,"https://www.mmb.cat/es/actividades/viaje-al-fondo-del-mar-en-batiscafo-9/","Also: Jul 24, 2022 11:30 AM to 12:30 PM"
"42","f84e1185-3917-441b-b739-3cb0809a1d76",2022-06-27,2022-07-03,"Festa Major",true,true,"","Festa Major del Camp d’en Grassot i Gràcia Nova","festa-major-del-camp-d-en-grassot-i-gr-cia-nova-2022","Camp d'en Grassot and Gràcia Nova",41.4039537,2.1669764,2,true,"https://ajuntament.barcelona.cat/ccivics/lasedeta/p/47470/festa-major-del-camp-den-grassot-2022",""
"43","4e8ddb4d-9323-4d47-9433-e20e5a79ef14",2022-06-28,2022-07-03,"Festa Major",true,true,"","Festes Major de Rubi","festes-major-de-rubi-2022","Rubí",41.488384,2.0166808,3,false,"https://www.rubi.cat/es/temas/cultura/fiestas-y-tradiciones/fiesta-mayor-de-sant-pere",""
"44","c62c5bc9-d086-480e-bc72-9ee68c8a8b6e",2022-06-30,2022-07-02,"Music / Film Festival",true,true,"","VIDA Festival","vida-festival-2022","Vilanova i la Geltrú",41.2151504,1.727446,3,false,"https://www.en.vidafestival.com/",""
"45","996c6af9-de69-4f3f-8667-75f6afad45a8",2022-07-01,2022-07-03,"Festa Major",true,true,"","Festa Major de la Vila Olímpica","festa-major-de-la-vila-ol-mpica-2022","Vila Olímpica - Various",41.3930156,2.1962075,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"46","db5888f4-fbe2-4a8c-9464-c6abc575ae9b",2022-07-01,2022-07-03,"Festa Major",true,true,"","Festa Major de Torre Baró","festa-major-de-torre-bar-2022","Torre Baró - Various",41.4583696,2.180391,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"47","258e95f6-4c06-4cf1-a662-807d3a9c8470",2022-07-01,2022-07-10,"Festa Major",true,true,"","Festa Major del Carmel","festa-major-del-carmel-2022","Carmel - Various",41.4237758,2.1552154,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"48","2dd75a0b-64f7-4554-a1a2-ee9063687235",2022-07-01,2022-08-05,"Music / Film Festival",true,true,"","Sala Montjuïc","sala-montju-c-2022","Castle of Montjuic",41.362959,2.1650636,1,true,"https://www.salamontjuic.org/",""
"49","92732abf-a670-456c-b739-893294623446",2022-07-01,2022-09-02,"Music / Film Festival",true,true,"","Nits d'Estiu Calella","nits-d-estiu-calella-2022","Calella",41.6134239,2.6537529,3,false,"https://www.calellabarcelona.com/planifica/esdeviments/nits-d-estiu-a-calella/",""
"50","d8f1e2d0-493d-41cc-84a0-a9929628d26b",2022-07-01,2022-09-30,"Music / Film Festival",true,true,"","Nits del Fòrum","nits-del-f-rum-2022","Parc del Fòrum, Barcelona",41.4114594,2.2246577,1,true,"https://www.primaverasound.com/en/nits-del-forum","Open air music in El Fòrum during July/Aug/Sept. A project by Primavera Sound"
"51","8b323a16-6e00-4c56-8001-b2b5d5074cce",2022-07-02,2022-07-02,"Music / Film Festival",true,true,"","Barcelona Beach Festival (BBF)","barcelona-beach-festival-bbf-2022","Platja de la Pau beach by Parc de la Pau in Sant Adrià de Besòs",41.4271619,2.2261029,1,true,"https://www.barcelonayellow.com/bcn-events-calendar/details/1981-tickets-barcelona-beach-festival","Now held in Madrid"
"52","5a4cc95f-e8dd-4866-b426-37c239add139",2022-07-05,2022-07-08,"Culture / Arts Festival",true,true,"","Tarragona International Fireworks Competition","tarragona-international-fireworks-competition-2022","Tarragona",41.1188827,1.2444909,3,false,"https://www.tarragonaturisme.cat/es/eventos/concurso-internacional-de-fuegos-artificiales-ciutat-de-tarragona",""
"53","a1d97372-e6d7-41ab-9443-98e1af367449",2022-07-06,2022-07-09,"Music / Film Festival",true,true,"","Festival Cruïlla","festival-cru-lla-2022","Parc del Fòrum, Barcelona",41.4114594,2.2246577,1,true,"https://www.cruillabarcelona.com/en/",""
"54","7717bd3d-68fe-4c53-aad1-1133dfff832a",2022-07-07,2022-07-10,"Sporting Event / Festival",true,true,"","European Balloon Festival","european-balloon-festival-2022","Igualada",41.5847817,1.6226538,3,false,"https://www.ebf.cat/index.php/ca/",""
"55","9d52d978-f382-4208-bac4-e2704a0fba62",2022-07-14,2022-07-17,"Festa Major",true,true,"","Festa Major del Raval","festa-major-del-raval-2022","El Raval - Various",41.3797129,2.1681474,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"56","079a1a25-49b3-4d7f-89cb-9283f8f9c4a5",2022-07-14,2022-07-24,"Festa Major",true,true,"","Festa Major del Poble-sec","festa-major-del-poble-sec-2022","Poble Sec - Various",41.3725602,2.1675332,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"57","d7328a02-15cd-41f2-b17b-aa604ae8a9d3",2022-07-15,2022-07-17,"Music / Film Festival",true,true,"","Share Festival","share-festival-2022","Poble Espanyol",41.3688085,2.1482732,1,true,"https://www.sharefestival.org/",""
"58","f5ecd6a2-6710-413f-8055-310c74b49c1a",2022-07-16,2022-07-24,"Music / Film Festival",true,false,"","Cadaqués International Music Festival","cadaqu-s-international-music-festival-2022","Cadaqués",42.2887571,3.2779723,3,false,"https://www.festivalcadaques.com/index.php/ca/",""
"59","c3734310-7a7a-46c2-afff-d32513022c15",2022-07-22,2022-07-26,"Local / Neighbourhood Festival",true,true,"","Concurs Internacional de Focs d'Artificials de Blanes","concurs-internacional-de-focs-d-artificials-de-blanes-2022","Blanes",41.6759103,2.7899934,3,false,"https://focs.blanes.cat/es/51-concurso-internacional-de-fuegos-artificiales-de-la-costa-brava/","This is the 50th year celebration"
"60","5e06d13f-b64f-42bf-a602-69b0d0aba6b4",2022-07-22,2022-08-07,"Music / Film Festival",true,true,"","Sons del Món","sons-del-m-n-2022","Museu de la Ciutadella de Roses, Ciutadella de Roses Av. de Rhode s/n, 17480 Roses",42.2653688,3.1713149,1,false,"https://www.sonsdelmon.cat/","In Emporda"
"61","9bffe936-9f01-46f6-a201-9474571dc33f",2022-07-28,2022-09-10,"Music / Film Festival",true,true,"","Mas i Mas Festival","mas-i-mas-festival-2022","Barcelona - Various",41.3873974,2.168568,3,true,"https://masimasfestival.com/en/agenda/",""
"62","7ed6122c-3c95-45d5-9914-25c1a4e11786",2022-07-30,2022-07-30,"Music / Film Festival",true,true,"","Monegros Desert Festival","monegros-desert-festival-2022","Desierto de los Monegros - Fraga",41.5234875,0.3404468,3,false,"https://www.barcelonayellow.com/bcn-events-calendar/details/1277-monegros-desert-festival-near-barcelona",""
"63","993b6e7a-2897-40bb-9d97-96e10d0e025f",2022-08-06,2022-08-14,"LGBT Festival",true,true,"","Circuit Festival","circuit-festival-2022","Illa Fantasia Water Park",41.503559,2.36319,1,false,"https://www.circuitfestival.net/",""
"64","5355b1f9-f406-48c5-9b6b-b2bf32c7859b",2022-08-12,2022-08-14,"Music / Film Festival",true,true,"","Brunch In The Park / In The City / On The Beach","brunch-in-the-park-in-the-city-on-the-beach-2022","Parc Del Fòrum / Jardins de Joan Brossa Montjuic",41.3682618,2.1650693,1,true,"https://barcelona.brunch-in.com/park/","More Brunch events on the website"
"65","5a5fa7c0-e931-475d-a8b7-87e6ace6abfb",2022-08-13,2022-08-14,"Local / Neighbourhood Festival",true,true,"","Festes de Sant Roc a la Plaça Nova 2022","festes-de-sant-roc-a-la-pla-a-nova-2022-2022","Sant Roc a la Plaça Nova - Various",41.3842534,2.1751129,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"66","56293668-9558-4050-b5f9-c933abd57d87",2022-08-15,2022-08-21,"Festa Major",true,true,"","Festa Major de Gràcia","festa-major-de-gr-cia-2022","Gracia Neighbourhood",41.4111806,2.157474,2,true,"https://www.festamajordegracia.cat/",""
"67","88d4e89c-a8dd-44d7-8874-2272426844b8",2022-08-16,2022-08-22,"Music / Film Festival",true,true,"","Rototom Sunsplash Reggae Festival","rototom-sunsplash-reggae-festival-2022","Benicàssim",40.0553841,0.06404549,3,false,"https://rototomsunsplash.com/",""
"68","1380c839-c992-4631-a6ca-f7eea6f29ce8",2022-08-24,2022-08-31,"Festa Major",true,true,"","Festa Major de Sants","festa-major-de-sants-2022","Sants Neighbourhood",41.3754426,2.1355003,2,true,"https://ajuntament.barcelona.cat/sants-montjuic/ca/festa-major-sants","Fiesta Mayor de Sants. End date approximate"
"69","5925c392-0289-475d-8c17-6dff02d804c4",2022-09-01,2022-09-04,"Festa Major",true,true,"","Festa Major de la Bordeta","festa-major-de-la-bordeta-2022","La Bordeta - Various",41.3698948,2.13741,2,true,"http://festamajor.bordeta.org/",""
"70","e4c417df-7226-4775-b885-7ba9a62c66b6",2022-09-02,2022-09-03,"Music / Film Festival",true,true,"","DGTL Festival","dgtl-festival-2022","Parc del Fòrum, Barcelona",41.4114594,2.2246577,1,true,"https://bcn.dgtl.nl/en/?skip_portal=1",""
"71","827beeea-df42-4f60-8278-6f0726b60ac4",2022-09-02,2022-09-05,"Festa Major",true,true,"","Festes Major de Sabadell","festes-major-de-sabadell-2022","Sabadell",41.54967,2.0819966,3,false,"https://web.sabadell.cat/festamajor",""
"72","2cc7cd24-be1b-45ff-a06a-7101b5f2dc89",2022-09-06,2022-09-21,"Festa Major",true,true,"","Festa Major de Diagonal Mar i el Front Marítim 2022","festa-major-de-diagonal-mar-i-el-front-mar-tim-2022-2022","Diagonal Mar i el Front Marítim - Various",41.4068625,2.2118948,2,true,"https://ajuntament.barcelona.cat/santmarti/ca/noticia/diagonal-mar-i-el-front-maritim-de-festa-major_850054",""
"73","3022fc5b-2ce2-481a-95a1-7594cd6bcae0",2022-09-08,2022-09-12,"Festa Major",true,true,"","Festa Major del Farró","festa-major-del-farr-2022","Farró - Various",41.4031072,2.147559,2,true,"https://elculturista.cat/activitat_familiar/festa-major-del-farro-2/",""
"74","00debe8d-d392-44cd-80a7-81eb56149783",2022-09-09,2022-09-18,"Festa Major",true,true,"","Festa Major d’Horta","festa-major-d-horta-2022","Horta - Various",41.4333728,2.1522428,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"75","3ae013fd-4c4d-464e-b134-73596feaa7bf",2022-09-09,2022-09-18,"Festa Major",true,true,"","Festa Major de Poblenou","festa-major-de-poblenou-2022","Poblenou - Various",41.4033546,2.2028843,2,true,"https://www.festamajorpoblenou.org/",""
"76","cd5c7c41-b764-4a45-9da3-3dd95aab36be",2022-09-09,2022-09-18,"Festa Major",true,true,"","Festa Major del Poblenou","festa-major-del-poblenou-2022","Poblenou Neighbourhood",41.4033546,2.2028843,2,true,"https://www.festamajorpoblenou.org/",""
"77","9318c0f9-f0ac-4317-874e-06970d7555f0",2022-09-11,2022-09-11,"Culture / Arts Festival",true,true,"","Dia de Catalunya","dia-de-catalunya-2022","Barcelona - Various",41.3873974,2.168568,3,true,"https://web.gencat.cat/es/diada-nacional-de-catalunya/historia/celebracions-historiques/",""
"78","cc8bd807-3381-4ae6-b35f-d3b176e2e81a",2022-09-15,2022-09-18,"Open Day / Weekend",true,true,"","Barcelona Gallery Weekend","barcelona-gallery-weekend-2022","Barcelona various locations - see website",41.3873974,2.168568,3,true,"https://www.barcelonagalleryweekend.com/","See website for full location information"
"79","d7af1f9f-d89c-44c1-9943-71a18d9ecadb",2022-09-15,2022-09-18,"Sporting Event / Festival",true,true,"","Skate Love Barcelona","skate-love-barcelona-2022","CEM Mar Bella",41.4000657,2.2117822,1,true,"https://www.skatelovebcn.com/",""
"80","921f93e3-2812-4c15-82ac-9093653c5c2b",2022-09-23,2022-09-26,"Music / Film Festival",true,true,"","BAM Festival","bam-festival-2022","Barcelona - Various",41.3873974,2.168568,3,true,"https://www.barcelona.cat/bam/en/",""
"81","67696b17-3a36-42e9-ba3a-d498ccc34391",2022-09-23,2022-09-26,"Local / Neighbourhood Festival",true,true,"","La Mercè (Festes de la Mercè)","la-merc-festes-de-la-merc-2022","Barcelona - Various",41.3873974,2.168568,3,true,"https://www.barcelona.cat/lamerce/ca","Also known simply as La Mercè"
"82","c4f85255-71d2-4b09-b164-3a6c01874ef2",2022-09-29,2022-10-02,"Festa Major",true,true,"","Festa Major de la Barceloneta","festa-major-de-la-barceloneta-2022","Barceloneta Neighbourhood",41.3801061,2.1896957,2,true,"https://www.acib.cat/cat/festa-major-de-la-barceloneta-2022/inici",""
"83","27b16693-5d44-4255-9de5-71b879cac8e2",2022-09-30,2022-10-02,"Food / Drink Festival",true,true,"","Born Street Food Festival","born-street-food-festival-2022","Plaça Pla de Palau (El Born)",41.3826279,2.1831871,1,true,"https://barcelonaborngourmet.com/en/born-street-food/",""
"84","35fa4388-ac59-455c-a4fa-2b63bb399bdc",2022-09-30,2022-10-08,"Festa Major",true,true,"","Festa Major d’Hostafrancs","festa-major-d-hostafrancs-2022","Hostafrancs - Various",41.3752754,2.1433128,2,true,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"85","df79b195-3139-4cb9-811a-e8c271022986",2022-09-30,2022-10-09,"Festa Major",true,true,"","Festa Major de l’Esquerra de l’Eixample","festa-major-de-l-esquerra-de-l-eixample-2022","Esquerra Eixample",41.3852619,2.1543306,2,true,"https://festesesquerraeixample.org/",""
"86","f6ae9182-d45f-4eb0-b7f1-bbd3b6fe4020",2022-09-30,2022-10-09,"Music / Film Festival",true,true,"","Festival Internacional Blues de Cerdanyola","festival-internacional-blues-de-cerdanyola-2022","Cerdanyola del Vallès",41.4900778,2.138664,3,false,"https://bluesdecerdanyola.com/",""
"87","bc2e5371-5540-4c0f-bfec-32edf4033a6c",2022-09-30,2022-10-12,"Festa Major",true,true,"","Festa Major de les Corts","festa-major-de-les-corts-2022","Les Corts - Various",41.38447,2.1107283,2,true,"https://ajuntament.barcelona.cat/lescorts/ca/coneixeu-el-districte/festa-major",""
"88","3d57406f-2cb3-4050-96c9-b8ba82369339",2022-10-01,2022-10-09,"Festa Major",true,true,"","Festa Major de Sarrià","festa-major-de-sarri-2022","Sarrià - Various",41.4036152,2.1167357,2,true,"https://www.centredesarria.cat/celebra-la-festa-major-de-sarria-2022-amb-el-centre-i-teatre-de-sarria/",""
"89","06c55cde-a020-47a7-9ed1-f60f82f68fd3",2022-10-08,2022-10-16,"Festa Major",true,true,"","Festa Major de Canyelles","festa-major-de-canyelles-2022","Canyelles",41.2829335,1.7230553,3,false,"https://beteve.cat/cultura/festes-majors-barcelona-barris/",""
"90","1d3a4360-0fa3-4971-968c-c6d317048fd0",2022-10-11,2022-12-15,"Music / Film Festival",true,true,"","Barcelona Jazz Festival","barcelona-jazz-festival-2022","Barcelona - Various",41.3873974,2.168568,3,true,"https://www.jazz.barcelona/es/",""
"91","b981dfc7-641d-4a47-b8eb-a543691b811f",2022-10-12,2022-10-12,"Local / Neighbourhood Festival",true,true,"","Fiesta Nacional de España","fiesta-nacional-de-espa-a-2022","Barcelona - Various",41.3873974,2.168568,3,true,"https://convenioandresbello.org/fiesta-nacional-de-espana/","This is a national holiday in Spain and the day Columbus arrived in America in 1492. (Note: website is not the official one)"
"92","7ec17aa9-0570-4a96-94a1-d665972fec83",2022-10-22,2022-10-22,"Open Day / Weekend",true,true,"","Barcelona International Community Day","barcelona-international-community-day-2022","Maritime Museum",41.3758504,2.1761781,1,true,"https://www.barcelona.cat/internationalwelcome/en/barcelona-international-community-day-2022",""
"93","d85350c8-27ea-48c5-80bd-99a20ea8ae02",2022-11-03,2022-11-13,"Festa Major",true,true,"","Festa Major de la Verneda i Sant Martí de Provençals","festa-major-de-la-verneda-i-sant-mart-de-proven-als-2022","Sant Martí Neighbouhood - Various",41.4100098,2.2029804,2,true,"https://www.barcelona.cat/culturapopular/ca/noticia/infobarcelonacaja-es-aqui-la-festa-major-de-la-verneda-de-sant-marti-2022_1223404",""
"94","f87023cc-5fcc-4feb-bece-653a384c323f",2022-11-03,2022-11-20,"Festa Major",true,true,"","Festa Major del Clot - Camp de l’Arpa","festa-major-del-clot-camp-de-l-arpa-2022","Clot and Camp de l'Arpa",41.4134135,2.1813081,2,true,"https://www.eixclot.cat/cat/festa-major-del-clot-2022/programa",""
"95","724fe045-843c-405a-903d-feb8f1a8165e",2022-11-05,2022-11-13,"Local / Neighbourhood Festival",true,true,"","Festa de Tardor de Sant Martí","festa-de-tardor-de-sant-mart-2022","Cerdanyola del Vallès",41.4900778,2.138664,3,false,"https://www.cerdanyola.cat/agenda/festa-de-tardor-de-sant-marti-2022",""
"96","fa005088-ee21-4d25-bccf-cb3aded41a99",2022-11-30,2022-12-01,"Tech Festival",true,true,"","Tech Spirit Barcelona","tech-spirit-barcelona-2022","Casa Llotja de Mar",41.3822043,2.182524,1,true,"https://techspirit.barcelona/",""
"97","c98fa3b3-b36a-4e36-8b65-f93d1da476a8",2022-12-31,2022-12-31,"Local / Neighbourhood Festival",true,true,"","New Year's Eve (Cap d'any)","new-year-s-eve-cap-d-any-2022","Font Màgica de Montjuïc",41.3711603,2.1517402,1,true,"https://www.barcelona.cat/nadal/en/new-years-bell-ringing","Free fireworks at Montjuic Fountain"
"98","7502ab40-6385-490c-b4a9-dee9ced252e2",2023-01-05,2023-01-05,"Local / Neighbourhood Festival",true,true,"","The Three Kings Parade","the-three-kings-parade-2023","Parc Ciutadella to Plaça d'Espanya",41.388123,2.1860152,2,true,"https://www.barcelona.cat/nadal/en/three-kings/three-kings-parade","Check website for route - Parc Ciutadella to Plaça d'Espanya"
"99","705daa30-549a-43eb-a3e0-c5be0f2358b1",2023-01-13,2023-01-22,"Festa Major",true,true,"","Festa Major de Sant Antoni","festa-major-de-sant-antoni-2023","Sant Antoni Neighbourhood",41.3777838,2.1597598,2,true,"https://fmsantantoni.com/","Check website for details"
"100","41827d21-be36-4dbf-b356-b48996b89c50",2023-02-03,2023-02-05,"Food / Drink Festival",true,true,"","Fira de La Candelera","fira-de-la-candelera-2023","Molins de Rei",41.4134488,2.0182425,2,false,"https://www.candelera.cat/",""
"101","a86b45ef-2a6e-4274-a0f8-3b594954f4fc",2023-02-03,2023-02-05,"Open Day / Weekend",true,true,"","Llum BCN","llum-bcn-2023","Poblenou Neighbourhood",41.4033546,2.2028843,2,true,"https://www.barcelona.cat/llumbcn/en",""
"102","cb675240-a1b1-4f31-b5a9-7778c914cc4f",2023-02-16,2023-02-22,"LGBT Festival",true,true,"","Carnaval Sitges","carnaval-sitges-2023","Sitges - Various",41.2365928,1.8058987,3,false,"https://www.visitsitges.com/en/carnaval-sitges-2023/",""
"103","50723eb3-7259-46f5-868b-2122d6563fcb",2023-03-01,2023-03-19,"Local / Neighbourhood Festival",true,true,"","Fallas de Valencia","fallas-de-valencia-2023","Valencia - Various",39.4699075,-0.3762881,3,false,"https://www.visitvalencia.com/agenda-valencia/fiestas/las-fallas-de-valencia","Even though the event takes place in Valencia, a lot of people travel from Barcelona to enjoy the festival"
"104","77f9ec6f-f54b-43fb-9cbc-badbd665acb9",2023-03-03,2023-03-03,"Local / Neighbourhood Festival",true,true,"","Festa de Sant Medir","festa-de-sant-medir-2023","Gràcia Neighbourhood",41.4111806,2.157474,2,true,"https://www.barcelona.cat/culturapopular/es/fiestas-y-tradiciones/sant-medir",""
"105","866b3cce-18cb-42af-8801-3a6997860846",2023-03-18,2023-07-28,"Music / Film Festival",true,true,"","Guitar BCN","guitar-bcn-2023","Various - check website",41.3873974,2.168568,3,true,"https://www.guitarbcn.com/es/f-1007/guitar-bcn-2023","Check website for location information"
"106","fe519a75-f141-4e28-b7ac-261d773de5c3",2023-03-19,2023-03-19,"Sporting Event / Festival",true,true,"","Barcelona Marathon","barcelona-marathon-2023","Starts and ends at Plaza de España. Check website",41.3750289,2.1491173,1,true,"https://www.zurichmaratobarcelona.es/en/","Starts and ends at Plaza de España"
"107","6391d43b-bca8-44d1-a388-e0a76720eab1",2023-03-23,2023-03-25,"Culture / Arts Festival",true,true,"","OFFF Barcelona","offf-barcelona-2023","Disseny Hub Barcelona",41.4022757,2.1883718,1,true,"https://www.offf.barcelona/",""
"108","89e13024-61e9-44c8-be95-1d46e63c059a",2023-03-25,2023-04-01,"Music / Film Festival",true,true,"","Blues & Ritmes Badalona","blues-ritmes-badalona-2023","Margarida Xirgu Theatre",41.4498131,2.2466939,1,true,"https://teatrezorrilla.cat/blues-i-ritmes/",""
"109","01a644b3-baee-4a08-b0be-80c103b748d1",2023-04-23,2023-04-23,"Local / Neighbourhood Festival",true,true,"","Sant Jordi's Day","sant-jordi-s-day-2023","Barcelona - Various",41.3873974,2.168568,3,true,"https://www.barcelona.cat/santjordi/en","Various places, also Fabrica Estrella"
"110","2a26c4d0-691d-4595-9f46-bcead44432e4",2023-05-06,2023-05-06,"Open Day / Weekend",true,true,"","Poblenou Open Day","poblenou-open-day-2023","Poblenou Neighbourhood",41.4033546,2.2028843,2,true,"https://poblenouurbandistrict.com/en/open-day/",""
"111","a9353f50-392d-4c29-be74-6e7e5200022c",2023-05-07,2023-05-07,"Music / Film Festival",true,true,"","Ameba Parkfest Montjuic","ameba-parkfest-montjuic-2023","Castle of Montjuic",41.362959,2.1650636,1,true,"https://ameba.cat/","Program runs throughout the year"
"112","4bb4a65b-2966-4af5-98e2-054f34332b88",2023-05-29,2023-06-04,"Music / Film Festival",true,true,"","Primavera Sound","primavera-sound-2023","Parc del Forum",41.4114594,2.2246577,3,true,"https://www.primaverasound.com/en/primavera-sound-barcelona-madrid-2023",""
"113","1716303f-8892-44ff-8333-8a8c81b0b233",2023-06-13,2023-06-15,"Music / Film Festival",true,true,"","Sonar Festival","sonar-festival-2023","Fira de Barcelona",41.3873974,2.168568,1,true,"https://sonar.es/en",""
"114","3a5e5c91-aa0e-4294-8b2a-1fe44a59a34e",2023-06-20,2023-06-21,"Music / Film Festival",true,false,"","La OBC en la playa (Outdoor Orchestra)","la-obc-en-la-playa-outdoor-orchestra-2023","Bogatell Beach",41.3943735,2.2070109,1,true,"https://www.auditori.cat/es/evento/clasica-en-la-playa/",""
"115","0b60cfda-421b-4e7c-8044-c1a816deb785",2023-06-29,2023-07-02,"Music / Film Festival",true,true,"","Barcelona Rock Fest","barcelona-rock-fest-2023","Parc de Can Zam, Santa Coloma de Gramenet",41.4572639,2.1960034,1,false,"https://www.barcelonarockfest.com/","Dates not confirmed yet"
"116","fcfe496d-69a1-4fab-8f20-cef69134521c",2023-07-01,2023-07-02,"Music / Film Festival",true,true,"","Canet Rock","canet-rock-2023","Canet de Mar",41.5889734,2.5803886,3,false,"https://www.canetrock.cat/",""
"117","82a12211-3845-4aa3-8e25-e92e218e2b6f",2023-07-03,2023-07-16,"LGBT Festival",true,true,"","Pride BCN","pride-bcn-2023","Carrer Parallel and Barcelona - Various",41.3873974,2.168568,2,true,"https://www.pridebarcelona.org/programa-pride-bcn-2023/",""
"118","77fd6af7-b1a6-4c5b-9aab-f918d6fe5fe9",2023-07-05,2023-07-08,"Music / Film Festival",true,true,"","Festival Cruïlla","festival-cru-lla-2023","Parc del Fòrum",41.4114594,2.2246577,1,true,"https://www.cruillabarcelona.com/",""
"119","04454c8f-466b-455a-a50d-d0385a969b49",2023-07-22,2023-07-22,"Music / Film Festival",true,true,"","Esplurock","esplurock-2023","Parc dels Torrents, Esplugues de Llobregat",41.3745829,2.0903741,1,false,"https://www.facebook.com/esplurock/",""
